Transaction Date and Time,Package Name,Reservation Date,Total Transaction Amount,Number of Adults,Number of Kids,Total Number of Tickets,Scanned/Not Scanned,,,
8/6/2019 8:47:53 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-15 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 8:47:53 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-15 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 9:14:40 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-13 12:00,289.4007397,6,0,6,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/6/2019 9:14:40 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-13 12:00,289.4007397,6,0,6,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/6/2019 9:32:37 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-08 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/6/2019 9:46:23 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-06 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/6/2019 10:52:02 AM,Sunset Cruise - Sky Deck,2021-08-06 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/6/2019 11:22:17 AM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/14/2021 12:21:56 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-22 19:00,229.07137,2,0,2,Not Scanned,,,
8/14/2021 9:56:54 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-27 19:00,229.07137,2,0,2,Scanned,,,
8/6/2019 11:50:36 AM,Labor Day Weekend Brunch Cruise - Upper Deck Indoor,2021-09-04 12:00,174.5155958,3,0,3,Scanned,Labor Day Weekend Brunch Cruise , Upper Deck Indoor,
8/6/2019 11:50:36 AM,Labor Day Weekend Brunch Cruise - Upper Deck Indoor,2021-09-04 12:00,174.5155958,3,0,3,Scanned,Labor Day Weekend Brunch Cruise , Upper Deck Indoor,
8/6/2019 11:56:16 AM,City Lights Cruise - General Admission,2021-08-07 19:00,33.39305304,2,0,2,Scanned,City Lights Cruise , General Admission,
8/14/2021 12:19:21 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/14/2021 12:19:21 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-14 19:30,229.07137,2,0,2,Scanned,,,
8/6/2019 1:10:16 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,217.6211195,4,0,4,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/14/2021 10:41:24 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/6/2019 2:56:41 PM,City Lights Cruise - Sky Deck Admission,2021-08-24 19:00,95.20280486,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/6/2019 3:16:03 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 3:31:25 PM,City Lights Cruise - General Admission,2021-08-06 19:00,66.78610608,3,0,3,Not Scanned,City Lights Cruise , General Admission,
8/6/2019 3:54:31 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,72.54037318,2,0,2,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 4:01:10 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-09-12 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 4:58:49 PM,City Lights Cruise - Sky Deck Admission,2021-08-06 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/6/2019 5:06:45 PM,Sunset Cruise - General Admission,2021-08-06 19:00,101.9752226,5,0,5,Scanned,Sunset Cruise , General Admission,
8/6/2019 5:16:55 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-09-11 12:00,72.54037318,2,0,2,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 5:16:55 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-09-11 12:00,72.54037318,2,0,2,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 5:39:40 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-27 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/6/2019 5:41:16 PM,City Lights Cruise - Sky Deck Admission,2021-08-06 19:00,142.8042073,4,0,4,Scanned,City Lights Cruise , Sky Deck Admission,
8/6/2019 5:42:59 PM,City Lights Cruise - Sky Deck Admission,2021-08-06 19:00,142.8042073,4,0,4,Scanned,City Lights Cruise , Sky Deck Admission,
8/15/2021 7:39:27 AM,Skyline Dinner Cruise - Main Deck Seating,2021-08-27 19:00,229.07137,2,0,2,Not Scanned,,,
8/15/2021 2:22:08 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/6/2019 5:51:40 PM,City Lights Cruise - Sky Deck Admission,2021-08-06 19:00,142.8042073,4,0,4,Scanned,City Lights Cruise , Sky Deck Admission,
8/15/2021 2:23:02 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-21 19:30,229.07137,2,0,2,Scanned,,,
8/15/2021 2:36:31 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-29 19:00,229.07137,2,0,2,Scanned,,,
8/6/2019 7:55:42 PM,City Lights Cruise - General Admission,2021-08-07 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/15/2021 4:08:30 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-15 19:00,229.07137,2,0,2,Scanned,,,
8/6/2019 8:38:44 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/15/2021 8:14:41 PM,Skyline Dinner Cruise - Main Deck Seating,2021-08-27 19:00,229.07137,2,0,2,Scanned,,,
10/8/2021 10:49:37 PM,Skyline Dinner Cruise - Main Deck Seating,2021-10-09 19:30,219.432191,1,1,2,Scanned,,,
8/6/2019 9:59:29 PM,City Lights Cruise - Sky Deck Admission,2021-09-12 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/6/2019 10:31:37 PM,Bottomless Brunch Cruise - First Deck Seating,2021-09-18 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/3/2019 2:57:06 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-09-18 19:30,218.3647127,3,0,3,Scanned,,,
8/3/2019 9:58:58 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-07 19:30,218.3647127,3,0,3,Scanned,,,
8/6/2019 11:53:55 PM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 12:41:57 AM,Sunset Cruise - Sky Deck,2021-08-07 19:00,126.7082752,4,1,5,Scanned,Sunset Cruise , Sky Deck,
8/7/2019 1:41:12 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-07 12:00,231.5205918,5,0,5,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/4/2019 2:39:24 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 8:02:30 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-07 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/7/2019 8:52:02 AM,City Lights Cruise - General Admission,2021-08-07 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/7/2019 9:09:36 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-07 12:00,72.54037318,2,0,2,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/7/2019 9:11:18 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-07 12:00,57.88014794,2,0,2,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/4/2019 2:39:24 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 9:25:22 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-07 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/5/2019 9:57:57 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-07 19:30,218.3647127,3,0,3,Not Scanned,,,
8/7/2019 10:30:09 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-07 12:00,72.54037318,2,0,2,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/7/2019 10:34:04 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-08 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/7/2019 10:34:24 AM,City Lights Cruise - Sky Deck Admission,2021-08-13 19:00,47.60140243,2,0,2,Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 10:34:24 AM,City Lights Cruise - Sky Deck Admission,2021-08-13 19:00,47.60140243,2,0,2,Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 10:53:48 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-07 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/7/2019 10:59:03 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-07 12:00,145.0807464,3,0,3,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/7/2019 11:07:09 AM,City Lights Cruise - General Admission,2021-08-07 19:00,152.4022791,4,2,6,Scanned,City Lights Cruise , General Admission,
8/7/2019 11:09:15 AM,Sunset Cruise - General Admission,2021-08-07 19:00,76.48141695,4,0,4,Scanned,Sunset Cruise , General Admission,
8/6/2019 8:30:38 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-07 19:30,218.3647127,3,0,3,Not Scanned,,,
8/6/2019 11:32:15 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 12:36:21 PM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/6/2019 11:32:15 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/6/2019 7:56:16 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-07 19:30,218.3647127,3,0,3,Not Scanned,,,
8/7/2019 12:45:36 PM,Sunset Cruise - Sky Deck,2021-08-07 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/6/2019 11:28:54 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-07 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 1:57:58 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/7/2019 1:57:58 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-15 12:00,115.7602959,3,0,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/7/2019 1:58:31 PM,Sunset Cruise - Sky Deck,2021-08-21 19:00,131.0783151,5,0,5,Scanned,Sunset Cruise , Sky Deck,
8/7/2019 8:00:43 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-07 19:30,218.3647127,3,0,3,Not Scanned,,,
8/7/2019 9:18:48 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-21 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 2:18:25 PM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,798.2529821,11,8,19,Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 11:48:08 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-28 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 2:35:50 PM,City Lights Cruise - Sky Deck Admission,2021-08-07 19:00,95.20280486,3,0,3,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 3:04:03 PM,City Lights Cruise - Sky Deck Admission,2021-08-08 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 3:13:27 PM,City Lights Cruise - General Admission,2021-08-07 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/7/2019 12:43:59 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 12:43:59 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 3:19:43 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-07 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 3:53:18 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 4:15:20 PM,City Lights Cruise - Sky Deck Admission,2021-08-14 19:00,142.8042073,4,0,4,Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 4:15:20 PM,City Lights Cruise - Sky Deck Admission,2021-08-14 19:00,142.8042073,4,0,4,Scanned,City Lights Cruise , Sky Deck Admission,
8/7/2019 3:53:18 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 7:22:23 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-15 12:00,217.6211195,4,0,4,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/7/2019 7:22:23 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-15 12:00,217.6211195,4,0,4,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/7/2019 7:47:45 PM,Sunset Cruise - Sky Deck,2021-08-21 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/7/2019 8:00:50 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-08 12:00,93.76137811,2,1,3,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/7/2019 9:48:51 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 9:48:51 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 10:01:45 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,142.8042073,4,0,4,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 8:48:39 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-09-18 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 10:34:20 PM,Sunset Cruise - General Admission,2021-08-09 19:00,50.9876113,3,0,3,Scanned,Sunset Cruise , General Admission,
8/10/2019 7:17:58 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-28 19:30,218.3647127,3,0,3,Scanned,,,
8/11/2019 12:01:09 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/7/2019 11:58:24 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,145.0807464,3,0,3,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/8/2019 1:34:21 AM,Sunset Cruise - Sky Deck,2021-08-08 19:00,98.30873631,4,0,4,Scanned,Sunset Cruise , Sky Deck,
8/8/2019 10:25:26 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-08 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/8/2019 11:08:51 AM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-21 12:00,290.1614927,5,0,5,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/8/2019 11:21:42 AM,Bottomless Brunch Cruise - First Deck Seating,2021-08-08 12:00,115.7602959,3,0,3,Not Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/11/2019 12:01:09 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/8/2019 12:40:22 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-13 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/8/2019 12:40:22 PM,Bottomless Brunch Cruise - First Deck Seating,2021-08-13 12:00,173.6404438,4,0,4,Scanned,Bottomless Brunch Cruise , First Deck Seating,
8/8/2019 2:14:07 PM,City Lights Cruise - Sky Deck Admission,2021-08-08 19:00,190.4056097,5,0,5,Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 2:43:38 PM,Sunset Cruise - General Admission,2021-08-08 19:00,76.48141695,4,0,4,Not Scanned,Sunset Cruise , General Admission,
8/8/2019 3:29:22 PM,City Lights Cruise - Sky Deck Admission,2021-08-14 19:00,238.0070121,6,0,6,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 3:29:22 PM,City Lights Cruise - Sky Deck Admission,2021-08-14 19:00,238.0070121,6,0,6,Not Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 3:32:31 PM,City Lights Cruise - General Admission,2021-08-08 19:00,59.50461301,2,1,3,Scanned,City Lights Cruise , General Admission,
8/8/2019 3:35:21 PM,City Lights Cruise - General Admission,2021-08-21 19:00,185.7953321,5,2,7,Scanned,City Lights Cruise , General Admission,
8/8/2019 4:00:55 PM,Sunset Cruise - General Admission,2021-08-14 19:00,76.48141695,4,0,4,Scanned,Sunset Cruise , General Admission,
8/8/2019 4:00:55 PM,Sunset Cruise - General Admission,2021-08-14 19:00,76.48141695,4,0,4,Scanned,Sunset Cruise , General Admission,
8/8/2019 6:00:55 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,142.8042073,4,0,4,Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 7:53:22 PM,City Lights Cruise - General Admission,2021-08-15 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/8/2019 8:37:40 PM,Sunset Cruise - General Admission,2021-08-15 19:00,50.9876113,3,0,3,Scanned,Sunset Cruise , General Admission,
8/8/2019 8:40:13 PM,City Lights Cruise - General Admission,2021-08-10 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/8/2019 8:40:13 PM,City Lights Cruise - General Admission,2021-08-10 19:00,66.78610608,3,0,3,Scanned,City Lights Cruise , General Admission,
8/8/2019 8:40:32 PM,Sunset Cruise - General Admission,2021-08-15 19:00,50.9876113,3,0,3,Scanned,Sunset Cruise , General Admission,
8/11/2019 12:34:48 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/8/2019 9:20:01 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-28 12:00,145.0807464,3,0,3,Not Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/8/2019 9:42:42 PM,Sunset Cruise - General Admission,2021-08-30 19:00,76.48141695,4,0,4,Scanned,Sunset Cruise , General Admission,
8/8/2019 9:45:59 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 10:14:09 PM,Sunset Cruise - Sky Deck,2021-08-10 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/8/2019 10:14:09 PM,Sunset Cruise - Sky Deck,2021-08-10 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/8/2019 10:24:11 PM,City Lights Cruise - Sky Deck Admission,2021-08-11 19:00,238.0070121,6,0,6,Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 10:24:11 PM,City Lights Cruise - Sky Deck Admission,2021-08-11 19:00,238.0070121,6,0,6,Scanned,City Lights Cruise , Sky Deck Admission,
8/8/2019 10:47:57 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-14 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/8/2019 10:47:57 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-14 12:00,145.0807464,3,0,3,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/8/2019 11:08:49 PM,Sunset Cruise - General Admission,2021-08-09 19:00,254.9380565,11,0,11,Scanned,Sunset Cruise , General Admission,
8/11/2019 12:34:48 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/11/2019 8:14:48 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-28 19:30,218.3647127,3,0,3,Scanned,,,
8/12/2019 10:06:00 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/8/2019 11:37:27 PM,City Lights Cruise - General Admission,2021-08-09 19:00,33.39305304,2,0,2,Not Scanned,City Lights Cruise , General Admission,
8/8/2019 11:37:27 PM,City Lights Cruise - General Admission,2021-08-09 19:00,33.39305304,2,0,2,Not Scanned,City Lights Cruise , General Admission,
8/8/2019 11:51:58 PM,City Lights Cruise - General Admission,2021-08-09 19:00,66.78610608,3,0,3,Not Scanned,City Lights Cruise , General Admission,
8/8/2019 11:51:58 PM,City Lights Cruise - General Admission,2021-08-09 19:00,66.78610608,3,0,3,Not Scanned,City Lights Cruise , General Admission,
8/9/2019 12:23:30 AM,City Lights Cruise - Sky Deck Admission,2021-09-09 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/9/2019 12:23:30 AM,City Lights Cruise - Sky Deck Admission,2021-09-09 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/12/2019 10:06:00 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/13/2019 10:10:40 AM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-21 19:30,218.3647127,3,0,3,Scanned,,,
8/13/2019 3:31:20 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/13/2019 3:31:20 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/9/2019 8:23:07 AM,Labor Day Weekend Dinner Cruise - Upper Deck Indoor,2021-09-04 19:00,247.8567616,3,0,3,Scanned,Labor Day Weekend Dinner Cruise , Upper Deck Indoor,
8/9/2019 8:23:07 AM,Labor Day Weekend Dinner Cruise - Upper Deck Indoor,2021-09-04 19:00,247.8567616,3,0,3,Scanned,Labor Day Weekend Dinner Cruise , Upper Deck Indoor,
8/9/2019 10:56:19 AM,Sunset Cruise - Sky Deck,2021-08-10 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/9/2019 10:56:19 AM,Sunset Cruise - Sky Deck,2021-08-10 19:00,65.53915754,3,0,3,Scanned,Sunset Cruise , Sky Deck,
8/13/2019 5:21:48 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Not Scanned,,,
8/13/2019 5:21:48 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Not Scanned,,,
8/9/2019 12:01:19 PM,City Lights Cruise - Sky Deck Admission,2021-08-28 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/9/2019 12:11:56 PM,City Lights Cruise - Sky Deck Admission,2021-09-05 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/9/2019 12:11:56 PM,City Lights Cruise - Sky Deck Admission,2021-09-05 19:00,95.20280486,3,0,3,Scanned,City Lights Cruise , Sky Deck Admission,
8/13/2019 7:14:50 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/13/2019 7:14:50 PM,Skyline Dinner Cruise - Upper Deck Seating,2021-08-14 19:30,218.3647127,3,0,3,Scanned,,,
8/9/2019 3:35:59 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-21 12:00,72.54037318,2,0,2,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
8/9/2019 3:40:57 PM,Bottomless Brunch Cruise - Upper Deck Seating,2021-08-21 12:00,72.54037318,2,0,2,Scanned,Bottomless Brunch Cruise , Upper Deck Seating,
9/12/2021 5:00:46 PM,Skyline Dinner Cruise - Main Deck Seating,2021-09-18 19:30,217.290986,2,0,2,Scanned,,,
8/2/2021 11:11:15 AM,Skyline Dinner Cruise - First Deck Seating,2022-08-05 19:00,210.6656635,3,0,3,Scanned,,,
8/9/2019 5:27:08 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,190.4056097,5,0,5,Scanned,City Lights Cruise , Sky Deck Admission,
8/9/2019 5:27:08 PM,City Lights Cruise - Sky Deck Admission,2021-08-09 19:00,190.4056097,5,0,5,Scanned,City Lights Cruise , Sky Deck Admission,
